event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
27220837941,true,2003-02-17 00:00:00.000,15.414,3.002,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",546005.4392851201,331822.9503881116,"33N"
27220837942,true,2003-02-18 00:00:00.000,15.429,3.012,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",547671.8995007947,332928.9546287989,"33N"
27220837943,true,2003-02-18 00:00:00.000,15.431,2.999,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",547894.7170745784,331492.0713031891,"33N"
27220837944,true,2003-02-18 00:00:00.000,15.386,2.981,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",542894.7275934786,329500.5655476196,"33N"
27220837945,true,2003-02-21 00:00:00.000,15.438,3.05,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",548670.3306948596,337129.73478942935,"33N"
27220837946,true,2003-02-22 00:00:00.000,15.415,3.05,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",546114.5367550822,337128.7225051048,"33N"
27220837947,true,2003-02-22 00:00:00.000,15.412,3.044,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",545781.4263880345,336465.37823561457,"33N"
27220837948,true,2003-02-23 00:00:00.000,15.373,3.05,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",541447.4536802915,337127.01485762565,"33N"
27220837949,true,2003-02-23 00:00:00.000,15.373,3.05,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",541447.4536802915,337127.01485762565,"33N"
27220837950,true,2003-02-23 00:00:00.000,15.391,3.032,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543448.3495855522,335138.08097928046,"33N"
27220837951,true,2003-02-23 00:00:00.000,15.391,3.032,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543448.3495855522,335138.08097928046,"33N"
27220837952,true,2003-02-24 00:00:00.000,15.441,3.052,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",549003.6051238445,337350.94378744194,"33N"
27220837953,true,2003-02-24 00:00:00.000,15.441,3.052,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",549003.6051238445,337350.94378744194,"33N"
27220837954,true,2003-02-24 00:00:00.000,15.441,3.052,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",549003.6051238445,337350.94378744194,"33N"
27220837955,true,2003-02-26 00:00:00.000,15.418,3.02,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",546449.1816649749,333812.7683756968,"33N"
27220837956,true,2003-02-26 00:00:00.000,15.425,3.019,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",547227.0961302397,333702.5336960812,"33N"
27220837957,true,2003-02-26 00:00:00.000,15.43,3.029,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",547782.2817694448,334808.114554948,"33N"
27220837958,true,2003-02-27 00:00:00.000,15.399,3.026,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544337.5766713094,334475.1901829086,"33N"
27220837959,true,2003-02-27 00:00:00.000,15.418,3.015,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",546449.393920687,333260.08804186695,"33N"
27220837960,true,2003-03-01 00:00:00.000,15.388,3.016,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543115.6129917871,333369.3903482482,"33N"
27220837961,true,2003-03-03 00:00:00.000,15.388,3.019,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543115.49477929,333700.9973258552,"33N"
27220837962,true,2003-03-03 00:00:00.000,15.384,3.018,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",542671.0374555768,333590.3039994738,"33N"
27220837963,true,2003-03-03 00:00:00.000,15.388,3.016,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543115.6129917871,333369.3903482482,"33N"
27220837964,true,2003-03-03 00:00:00.000,15.397,3.018,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544115.6526361291,333590.8223853971,"33N"
27220837965,true,2003-03-04 00:00:00.000,15.457,2.999,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",550784.0171494195,331493.24273598247,"33N"
27220837966,true,2003-03-04 00:00:00.000,15.365,3.0,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",540560.3460921461,331599.9411023092,"33N"
27220837967,true,2003-03-05 00:00:00.000,15.367,3.016,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",540782.003133674,333368.581369489,"33N"
27220837968,true,2003-03-05 00:00:00.000,15.409,3.043,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",545448.1026925741,336354.71540713456,"33N"
27220837969,true,2003-03-06 00:00:00.000,15.398,3.025,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544226.4936605532,334364.61357469455,"33N"
27220837970,true,2003-03-06 00:00:00.000,15.398,3.024,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544226.5341740557,334254.07776880456,"33N"
27220837971,true,2003-03-07 00:00:00.000,15.393,3.027,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543670.7956161655,334585.4826603422,"33N"
27220837972,true,2003-03-07 00:00:00.000,15.378,2.986,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",542005.5148618716,330052.9346048634,"33N"
27220837973,true,2003-03-08 00:00:00.000,15.362,3.067,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",540224.4927214101,339005.69974230276,"33N"
27220837974,true,2003-03-09 00:00:00.000,15.387,3.054,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",543002.9864310607,337569.70671187056,"33N"
27220837975,true,2003-03-10 00:00:00.000,15.403,3.023,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544782.1940249595,334143.746787826,"33N"
27220837976,true,2003-03-11 00:00:00.000,15.337,3.041,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",537447.4254750059,336130.8802158084,"33N"
27220837977,true,2003-03-12 00:00:00.000,15.373,3.015,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",541448.7860896088,333258.27245108073,"33N"
27220837978,true,2003-03-12 00:00:00.000,15.401,3.008,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",544560.5567071076,332485.627131175,"33N"
27220837979,true,2003-03-12 00:00:00.000,15.431,2.998,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",547894.7605707209,331381.5350887486,"33N"
27220837980,true,2003-03-13 00:00:00.000,15.468,3.008,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",552005.9906693487,332488.59006149945,"33N"
27220837981,true,2003-03-14 00:00:00.000,15.467,2.985,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",551895.9475501211,329946.1971058796,"33N"
27220837982,true,2003-03-15 00:00:00.000,15.453,2.942,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",550342.0903117692,325192.4783307778,"33N"
27220837983,true,2003-03-15 00:00:00.000,15.463,2.976,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",551451.8509268997,328951.17929316853,"33N"
27220837984,true,2003-03-15 00:00:00.000,15.468,2.971,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",552007.7329590284,328398.73004817916,"33N"
27220837985,true,2003-03-16 00:00:00.000,15.46,2.953,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",551119.5180421314,326408.69848671596,"33N"
27220837986,true,2003-03-16 00:00:00.000,15.461,2.951,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",551230.7414343707,326187.67135664617,"33N"
27220837987,true,2003-03-16 00:00:00.000,15.465,2.954,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",551675.1309043001,326519.4662013212,"33N"
27220837988,true,2003-03-17 00:00:00.000,15.51,2.966,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",556675.4667363893,327848.107747239,"33N"
27220837989,true,2003-03-18 00:00:00.000,15.575,2.912,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",563902.1111680707,321882.5658049911,"33N"
27220837990,true,2003-03-20 00:00:00.000,15.702,2.626,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578035.4996377417,290275.8445358165,"33N"
27220837991,true,2003-03-20 00:00:00.000,15.712,2.612,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579148.0522114413,288728.900169561,"33N"
27220837992,true,2003-03-21 00:00:00.000,15.743,2.594,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582595.4665809151,286741.14465297456,"33N"
27220837993,true,2003-03-21 00:00:00.000,15.743,2.594,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582595.4665809151,286741.14465297456,"33N"
27220837994,true,2003-03-21 00:00:00.000,15.739,2.591,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582150.975964168,286409.259748042,"33N"
27220837995,true,2003-03-21 00:00:00.000,15.739,2.591,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582150.975964168,286409.259748042,"33N"
27220837996,true,2003-03-22 00:00:00.000,15.735,2.583,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581706.8032902566,285524.6697409508,"33N"
27220837997,true,2003-03-22 00:00:00.000,15.735,2.583,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581706.8032902566,285524.6697409508,"33N"
27220837998,true,2003-03-22 00:00:00.000,15.717,2.577,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579706.0879362449,284860.28113068023,"33N"
27220837999,true,2003-03-22 00:00:00.000,15.717,2.577,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579706.0879362449,284860.28113068023,"33N"
27220838000,true,2003-03-22 00:00:00.000,15.742,2.586,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582484.8130668715,285856.7465959378,"33N"
27220838001,true,2003-03-22 00:00:00.000,15.742,2.586,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582484.8130668715,285856.7465959378,"33N"
27220838002,true,2003-03-23 00:00:00.000,15.753,2.559,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583709.4644810436,282872.83641728974,"33N"
27220838003,true,2003-03-23 00:00:00.000,15.753,2.559,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583709.4644810436,282872.83641728974,"33N"
27220838004,true,2003-03-24 00:00:00.000,15.737,2.351,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581943.347184414,259879.22233392068,"33N"
27220838005,true,2003-03-24 00:00:00.000,15.737,2.351,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581943.347184414,259879.22233392068,"33N"
27220838006,true,2003-03-24 00:00:00.000,15.737,2.351,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581943.347184414,259879.22233392068,"33N"
27220838007,true,2003-03-24 00:00:00.000,15.737,2.351,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581943.347184414,259879.22233392068,"33N"
27220838008,true,2003-03-25 00:00:00.000,15.755,2.362,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583944.1332277075,261096.24843930703,"33N"
27220838009,true,2003-03-25 00:00:00.000,15.755,2.362,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583944.1332277075,261096.24843930703,"33N"
27220838010,true,2003-03-25 00:00:00.000,15.735,2.366,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581720.0895467617,261537.2209144708,"33N"
27220838011,true,2003-03-25 00:00:00.000,15.735,2.366,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581720.0895467617,261537.2209144708,"33N"
27220838012,true,2003-03-25 00:00:00.000,15.749,2.369,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583276.5717245495,261869.67744252147,"33N"
27220838013,true,2003-03-25 00:00:00.000,15.749,2.369,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583276.5717245495,261869.67744252147,"33N"
27220838014,true,2003-03-27 00:00:00.000,15.744,2.361,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582721.0957864074,260985.04772754517,"33N"
27220838015,true,2003-03-28 00:00:00.000,15.763,2.347,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584834.5671602666,259438.60780130798,"33N"
27220838016,true,2003-03-28 00:00:00.000,15.759,2.328,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584390.933662384,257338.07500829236,"33N"
27220838017,true,2003-03-28 00:00:00.000,15.759,2.348,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584389.7388430429,259548.90751050308,"33N"
27220838018,true,2003-03-29 00:00:00.000,15.764,2.37,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584944.3640909988,261981.129553935,"33N"
27220838019,true,2003-03-29 00:00:00.000,15.753,2.363,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583721.6919106841,261206.66933277197,"33N"
27220838020,true,2003-03-30 00:00:00.000,15.77,2.366,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585611.7521030966,261539.3310639646,"33N"
27220838021,true,2003-03-30 00:00:00.000,15.776,2.367,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586278.8356102844,261650.24477195356,"33N"
27220838022,true,2003-03-30 00:00:00.000,15.776,2.358,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586279.3910827446,260655.3658346351,"33N"
27220838023,true,2003-03-31 00:00:00.000,15.773,2.372,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585944.9547530003,262202.7687171359,"33N"
27220838024,true,2003-03-31 00:00:00.000,15.776,2.375,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586278.340081472,262534.5817118365,"33N"
27220838025,true,2003-04-01 00:00:00.000,15.759,2.385,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584387.5014968587,263638.9492866568,"33N"
27220838026,true,2003-04-01 00:00:00.000,15.77,2.385,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585610.5821093718,263639.6284536362,"33N"
27220838027,true,2003-04-02 00:00:00.000,15.762,2.416,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584719.1596569862,267065.9293590857,"33N"
27220838028,true,2003-04-03 00:00:00.000,15.732,2.391,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581385.0545973529,264300.56982408446,"33N"
27220838029,true,2003-04-03 00:00:00.000,15.771,2.382,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585721.957010733,263308.0646612326,"33N"
27220838030,true,2003-04-05 00:00:00.000,15.803,2.332,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",589283.2223637205,257782.9552420537,"33N"
27220838031,true,2003-04-05 00:00:00.000,15.762,2.282,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584727.2343886626,252253.33890731094,"33N"
27220838032,true,2003-04-07 00:00:00.000,15.774,2.376,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586055.897737728,262644.999126281,"33N"
27220838033,true,2003-04-07 00:00:00.000,15.773,2.376,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585944.7076346269,262644.9368919451,"33N"
27220838034,true,2003-04-08 00:00:00.000,15.745,2.379,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582831.2164023247,262974.85099982325,"33N"
27220838035,true,2003-04-08 00:00:00.000,15.753,2.38,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583720.6699158297,263085.8752442462,"33N"
27220838036,true,2003-04-09 00:00:00.000,15.705,2.396,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578382.7079084498,264851.70106337196,"33N"
27220838037,true,2003-04-09 00:00:00.000,15.704,2.388,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578271.9746641078,263967.32110083615,"33N"
27220838038,true,2003-04-10 00:00:00.000,15.731,2.398,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581273.4542892489,265074.2976629496,"33N"
27220838039,true,2003-04-10 00:00:00.000,15.739,2.411,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582162.1754151675,266511.8110277211,"33N"
27220838040,true,2003-04-11 00:00:00.000,15.739,2.41,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582162.2353842028,266401.2697944445,"33N"
27220838041,true,2003-04-11 00:00:00.000,15.737,2.411,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581939.8026744011,266511.6905279603,"33N"
27220838042,true,2003-04-11 00:00:00.000,15.746,2.409,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582940.6018499869,266291.15253313695,"33N"
27220838043,true,2003-04-12 00:00:00.000,15.696,2.436,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577379.7635949888,269272.7975660273,"33N"
27220838044,true,2003-04-12 00:00:00.000,15.74,2.414,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582273.1815231896,266843.49518448,"33N"
27220838045,true,2003-04-14 00:00:00.000,15.718,2.427,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579826.3310779926,268279.2137536792,"33N"
27220838046,true,2003-04-15 00:00:00.000,15.713,2.408,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579271.5110244998,266178.6482271576,"33N"
27220838047,true,2003-04-16 00:00:00.000,15.716,2.475,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579601.1262496829,273585.05111875833,"33N"
27220838048,true,2003-04-16 00:00:00.000,15.703,2.47,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578156.0735523883,273031.5759006119,"33N"
27220838049,true,2003-04-16 00:00:00.000,15.728,2.466,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580935.8396675674,272590.9076460701,"33N"
27220838050,true,2003-04-17 00:00:00.000,15.826,2.47,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",591831.4865407904,273039.4402307343,"33N"
27220838051,true,2003-04-17 00:00:00.000,15.622,2.519,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",569147.9557313322,278443.48348088627,"33N"
27220838052,true,2003-04-17 00:00:00.000,15.691,2.491,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576820.695575659,275352.2203550613,"33N"
27220838053,true,2003-04-18 00:00:00.000,15.691,2.484,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576821.1006168564,274578.4389591786,"33N"
27220838054,true,2003-04-18 00:00:00.000,15.656,2.485,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",572929.7874231129,274686.99583388446,"33N"
27220838055,true,2003-04-19 00:00:00.000,15.675,2.507,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575040.9319814476,277119.9362793897,"33N"
27220838056,true,2003-04-19 00:00:00.000,15.683,2.509,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575930.2326651462,277341.47744417714,"33N"
27220838057,true,2003-04-20 00:00:00.000,15.664,2.519,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573817.3133029586,278445.7866707037,"33N"
27220838058,true,2003-04-20 00:00:00.000,15.664,2.519,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573817.3133029586,278445.7866707037,"33N"
27220838059,true,2003-04-20 00:00:00.000,15.674,2.517,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",574929.1851365656,278225.277511304,"33N"
27220838060,true,2003-04-21 00:00:00.000,15.662,2.518,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573595.0181847346,278335.1339943429,"33N"
27220838061,true,2003-04-21 00:00:00.000,15.677,2.514,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575262.8853462159,277893.8304371726,"33N"
27220838062,true,2003-04-22 00:00:00.000,15.679,2.511,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575485.4104065237,277562.3259649429,"33N"
27220838063,true,2003-04-23 00:00:00.000,15.665,2.516,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573928.6580276607,278114.22438034095,"33N"
27220838064,true,2003-04-24 00:00:00.000,15.707,2.504,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578598.7839002525,276790.1913364226,"33N"
27220838065,true,2003-04-24 00:00:00.000,15.679,2.507,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575485.6398028138,277120.1661346988,"33N"
27220838066,true,2003-04-25 00:00:00.000,15.684,2.507,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576041.5250986891,277120.4553640908,"33N"
27220838067,true,2003-04-25 00:00:00.000,15.675,2.511,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575040.7039368516,277562.09574382665,"33N"
27220838068,true,2003-04-25 00:00:00.000,15.681,2.506,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575708.0513124949,277009.7415724394,"33N"
27220838069,true,2003-04-26 00:00:00.000,15.686,2.504,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576264.0529584248,276788.95131097065,"33N"
27220838070,true,2003-04-28 00:00:00.000,15.675,2.498,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575041.4437533092,276125.07758201635,"33N"
27220838071,true,2003-04-28 00:00:00.000,15.675,2.498,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575041.4437533092,276125.07758201635,"33N"
27220838072,true,2003-04-28 00:00:00.000,15.697,2.502,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577487.1234179052,276568.5154525312,"33N"
